RespID,ppl_like_you,President,Congress,Supreme_Court,CDC,Election_officials,Intelligence,Media,Police,USPS,age,education,race,gender,income_cat,voter_cat
474768,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,30,High school or less,White,Male,$40-75k,always
474769,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,70,High school or less,White,Male,Less than $40k,rarely/never
474770,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,42,College,Other/Mixed,Female,$125k or more,sporadic
474771,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,59,Some college,Black,Male,Less than $40k,rarely/never
485109,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,27,College,Hispanic,Female,$40-75k,rarely/never
485110,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,42,High school or less,White,Male,Less than $40k,rarely/never
474774,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,53,High school or less,White,Female,Less than $40k,rarely/never
474775,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,26,High school or less,Hispanic,Male,$40-75k,always
474776,3.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,36,College,Black,Male,$75-125k,sporadic
474779,1.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,34,College,White,Male,$125k or more,always
474780,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,60,Some college,White,Male,$40-75k,sporadic
474781,4.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,69,Some college,White,Female,Less than $40k,sporadic
485121,3.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,56,High school or less,Black,Female,$40-75k,rarely/never
474782,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,41,Some college,Hispanic,Male,$75-125k,sporadic
474783,1.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,68,High school or less,White,Female,Less than $40k,always
474784,4.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,53,High school or less,White,Female,Less than $40k,always
474786,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,36,College,White,Male,$40-75k,rarely/never
474787,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,64,Some college,Hispanic,Male,$75-125k,always
474788,4.0,2.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,63,High school or less,Hispanic,Female,Less than $40k,always
474790,4.0,4.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,58,High school or less,White,Male,$75-125k,rarely/never
474792,2.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,71,High school or less,White,Female,$125k or more,always
474793,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,60,College,White,Female,$125k or more,sporadic
474794,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,30,College,White,Female,$75-125k,rarely/never
474795,3.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,74,High school or less,Hispanic,Female,Less than $40k,sporadic
474797,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,28,College,Other/Mixed,Male,Less than $40k,always
485140,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,2.0,37,Some college,Black,Female,$40-75k,sporadic
474800,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,71,Some college,Hispanic,Male,$75-125k,sporadic
485143,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,41,High school or less,White,Female,$40-75k,sporadic
474801,3.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,46,High school or less,Hispanic,Male,Less than $40k,sporadic
474802,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,39,High school or less,White,Female,$40-75k,sporadic
474803,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,42,High school or less,Hispanic,Female,Less than $40k,sporadic
474804,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,71,Some college,Hispanic,Male,$40-75k,sporadic
474806,3.0,1.0,3.0,,2.0,3.0,3.0,4.0,1.0,2.0,39,College,White,Female,Less than $40k,sporadic
485150,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,71,College,Other/Mixed,Male,$125k or more,always
474807,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,61,College,Black,Male,$125k or more,always
474809,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,26,College,White,Male,$75-125k,rarely/never
474810,4.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,25,College,White,Male,$75-125k,rarely/never
474811,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,59,College,White,Female,$75-125k,always
474812,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,26,College,White,Female,$40-75k,sporadic
474813,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,25,College,Hispanic,Male,Less than $40k,always
474814,3.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,55,College,White,Male,$75-125k,sporadic
474815,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,29,College,Hispanic,Female,$125k or more,rarely/never
474816,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,26,College,Other/Mixed,Female,$125k or more,rarely/never
474817,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,59,High school or less,White,Male,Less than $40k,rarely/never
474818,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,34,High school or less,Hispanic,Male,$40-75k,rarely/never
474819,2.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,63,Some college,White,Female,Less than $40k,rarely/never
474821,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,40,College,White,Female,$125k or more,sporadic
474822,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,55,Some college,Hispanic,Female,$125k or more,sporadic
485167,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,38,Some college,Hispanic,Male,$40-75k,rarely/never
474823,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,25,Some college,Black,Female,Less than $40k,rarely/never
474824,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,41,College,Black,Male,$125k or more,sporadic
474826,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,75,Some college,Hispanic,Female,$40-75k,always
474827,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,23,Some college,White,Male,$75-125k,rarely/never
485173,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,45,Some college,Other/Mixed,Female,$125k or more,rarely/never
474828,3.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,53,Some college,Hispanic,Male,$40-75k,always
485177,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,22,Some college,White,Male,Less than $40k,always
474831,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,50,High school or less,White,Female,$40-75k,sporadic
474833,3.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,44,High school or less,White,Female,Less than $40k,always
474834,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,28,College,Hispanic,Female,Less than $40k,sporadic
474835,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,68,High school or less,Hispanic,Female,Less than $40k,sporadic
474836,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,59,College,White,Female,Less than $40k,always
474837,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,70,College,Hispanic,Male,$75-125k,sporadic
474838,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,69,Some college,Black,Female,Less than $40k,sporadic
474839,3.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,55,Some college,Hispanic,Male,Less than $40k,rarely/never
474840,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,75,High school or less,White,Male,Less than $40k,sporadic
474842,2.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,66,High school or less,Hispanic,Male,$75-125k,sporadic
474844,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,29,College,White,Female,$125k or more,always
474845,3.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,44,Some college,Hispanic,Male,$125k or more,sporadic
474846,4.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,70,High school or less,White,Male,Less than $40k,always
474848,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,59,Some college,Other/Mixed,Female,Less than $40k,sporadic
485198,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,28,College,Black,Male,$40-75k,sporadic
485200,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,36,High school or less,Black,Female,Less than $40k,sporadic
474850,3.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,42,Some college,White,Female,$125k or more,sporadic
474851,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46,High school or less,Hispanic,Female,$40-75k,rarely/never
474853,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,33,College,White,Male,$125k or more,always
474854,3.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,29,College,White,Male,$75-125k,rarely/never
474855,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,62,Some college,White,Male,Less than $40k,sporadic
474856,2.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,30,College,White,Female,$40-75k,rarely/never
485209,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,64,High school or less,White,Female,$40-75k,sporadic
474858,3.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,29,High school or less,White,Female,$75-125k,sporadic
474859,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,41,Some college,White,Male,$75-125k,sporadic
474860,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,61,Some college,Black,Female,$75-125k,always
474861,1.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,54,High school or less,White,Male,Less than $40k,sporadic
474862,3.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,61,High school or less,White,Male,Less than $40k,always
474863,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,57,College,White,Female,$125k or more,sporadic
474864,2.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,77,High school or less,White,Female,$40-75k,sporadic
474865,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,31,College,White,Male,$75-125k,sporadic
485219,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,31,Some college,Hispanic,Male,Less than $40k,rarely/never
474868,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,55,Some college,White,Female,Less than $40k,rarely/never
474869,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,65,High school or less,White,Male,$40-75k,always
474870,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,26,College,White,Male,Less than $40k,always
474871,3.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,41,Some college,Hispanic,Female,$40-75k,sporadic
485226,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,36,Some college,Other/Mixed,Male,$40-75k,sporadic
474872,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,25,Some college,Hispanic,Female,$75-125k,always
474873,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,31,College,Other/Mixed,Male,$125k or more,sporadic
474874,3.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,73,College,White,Female,Less than $40k,always
474875,2.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,28,High school or less,White,Male,$40-75k,rarely/never
474876,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,71,High school or less,White,Female,Less than $40k,always
485232,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,22,Some college,White,Female,Less than $40k,rarely/never
474878,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,63,High school or less,White,Female,$40-75k,sporadic
474879,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,65,High school or less,Black,Female,Less than $40k,rarely/never
474880,2.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,49,College,Black,Male,$75-125k,sporadic
474882,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,26,College,White,Male,$75-125k,always
474885,2.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,68,Some college,White,Female,$75-125k,always
474887,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,60,Some college,White,Male,$40-75k,always
474888,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,28,Some college,White,Female,Less than $40k,rarely/never
474890,2.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,24,Some college,White,Female,$75-125k,always
474892,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,46,College,White,Female,$75-125k,sporadic
474893,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,27,Some college,White,Male,$75-125k,rarely/never
485251,3.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,33,College,White,Female,$125k or more,sporadic
474894,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,27,Some college,Black,Female,Less than $40k,always
474896,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,25,Some college,White,Female,$75-125k,always
474897,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,80,Some college,White,Female,$40-75k,always
474902,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,78,High school or less,White,Female,$40-75k,sporadic
474903,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,52,College,White,Female,$125k or more,always
474904,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,50,College,White,Female,$125k or more,sporadic
474905,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,42,College,White,Female,$75-125k,sporadic
474906,3.0,1.0,3.0,2.0,3.0,4.0,3.0,,1.0,2.0,59,Some college,White,Male,$75-125k,always
474907,3.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,56,College,Hispanic,Male,$125k or more,sporadic
474908,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,67,Some college,Hispanic,Male,$75-125k,always
474910,4.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,42,Some college,White,Male,$75-125k,sporadic
474911,4.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,48,Some college,Other/Mixed,Male,Less than $40k,sporadic
474912,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,62,Some college,White,Male,$125k or more,always
474913,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,50,College,Hispanic,Male,$125k or more,always
474914,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,69,College,Hispanic,Female,$125k or more,always
474915,3.0,4.0,4.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,45,High school or less,White,Male,Less than $40k,rarely/never
474916,4.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,33,Some college,Hispanic,Female,$40-75k,sporadic
474917,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,31,High school or less,White,Female,Less than $40k,rarely/never
474918,,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,41,Some college,Hispanic,Male,$40-75k,sporadic
474922,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,26,Some college,White,Male,$75-125k,rarely/never
474924,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,28,College,Other/Mixed,Female,Less than $40k,rarely/never
474925,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,60,Some college,White,Female,Less than $40k,rarely/never
474926,2.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,38,High school or less,Black,Male,$75-125k,sporadic
474927,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,27,Some college,White,Male,$75-125k,rarely/never
474932,3.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,34,College,Other/Mixed,Male,$125k or more,sporadic
474934,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,29,College,White,Male,$75-125k,sporadic
474936,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,29,College,White,Female,$75-125k,sporadic
485297,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,56,Some college,White,Female,$40-75k,always
474937,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,30,College,White,Male,$75-125k,sporadic
474939,4.0,2.0,2.0,2.0,2.0,,2.0,3.0,2.0,2.0,42,High school or less,Hispanic,Male,$75-125k,rarely/never
474940,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,28,College,Black,Female,$40-75k,sporadic
474941,3.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,38,College,Other/Mixed,Male,$125k or more,rarely/never
474942,2.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,28,College,White,Female,$75-125k,sporadic
474943,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,46,High school or less,White,Male,Less than $40k,sporadic
474944,3.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,45,Some college,White,Male,$125k or more,sporadic
474945,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,31,College,White,Female,$75-125k,always
474946,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38,Some college,Hispanic,Male,Less than $40k,sporadic
474947,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,35,College,Other/Mixed,Male,$40-75k,sporadic
474948,2.0,1.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,29,College,White,Male,$75-125k,sporadic
474951,3.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,24,Some college,White,Male,Less than $40k,always
474952,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,31,Some college,White,Male,Less than $40k,rarely/never
474953,3.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,24,College,White,Male,$75-125k,always
474954,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,30,High school or less,White,Male,$75-125k,always
474955,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,72,High school or less,White,Female,$40-75k,sporadic
474956,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,62,High school or less,Hispanic,Male,Less than $40k,sporadic
474958,3.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,48,College,Hispanic,Male,$75-125k,sporadic
474959,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,32,High school or less,White,Female,$40-75k,rarely/never
474960,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,39,College,Other/Mixed,Male,$125k or more,sporadic
474961,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,26,College,Hispanic,Female,$75-125k,always
474962,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,35,Some college,Hispanic,Male,$75-125k,sporadic
474965,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,27,College,Hispanic,Male,$125k or more,always
474966,4.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,23,Some college,Black,Female,Less than $40k,always
485335,3.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,27,College,White,Male,$125k or more,always
474971,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,29,College,White,Female,Less than $40k,rarely/never
474974,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,29,College,Hispanic,Male,$75-125k,sporadic
474975,4.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,31,High school or less,White,Male,$40-75k,sporadic
485341,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,40,College,Black,Male,$40-75k,rarely/never
474977,4.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,41,College,Hispanic,Male,$75-125k,sporadic
474978,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,73,High school or less,Other/Mixed,Male,Less than $40k,always
474979,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,25,Some college,White,Male,$40-75k,rarely/never
474980,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,30,College,White,Male,$75-125k,rarely/never
474981,3.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,23,High school or less,Hispanic,Male,$125k or more,always
474982,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,39,College,Hispanic,Male,$75-125k,sporadic
474983,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,37,High school or less,Black,Male,Less than $40k,rarely/never
474984,3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,28,College,Other/Mixed,Female,$125k or more,always
474985,4.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,29,Some college,White,Female,$75-125k,sporadic
474986,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,52,High school or less,Black,Male,Less than $40k,rarely/never
474987,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,62,College,Black,Female,$40-75k,sporadic
485354,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,78,College,Black,Female,$40-75k,always
474989,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,56,Some college,Hispanic,Female,$125k or more,always
474990,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,77,High school or less,White,Female,Less than $40k,always
474991,2.0,2.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,55,Some college,White,Male,Less than $40k,sporadic
474992,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,60,College,White,Female,$125k or more,always
485361,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,63,High school or less,White,Male,$40-75k,rarely/never
474994,3.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,64,High school or less,Hispanic,Female,$40-75k,rarely/never
474995,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,43,High school or less,White,Female,Less than $40k,rarely/never
474996,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,31,Some college,White,Female,Less than $40k,rarely/never
474997,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,53,Some college,White,Female,$40-75k,always
485366,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,37,Some college,Hispanic,Female,$40-75k,sporadic
474998,3.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,53,College,Hispanic,Male,$125k or more,rarely/never
474999,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,29,Some college,Black,Female,$75-125k,rarely/never
475000,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,41,Some college,Black,Male,Less than $40k,rarely/never
475001,2.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,55,Some college,Other/Mixed,Male,$40-75k,sporadic
475002,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,37,College,Other/Mixed,Male,$125k or more,rarely/never
475003,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,46,College,Other/Mixed,Female,$125k or more,sporadic
475004,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,63,College,Black,Female,$40-75k,sporadic
475005,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,65,Some college,Black,Male,$75-125k,sporadic
475007,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,35,College,White,Female,$125k or more,sporadic
475008,3.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,40,High school or less,White,Female,Less than $40k,rarely/never
475009,3.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,26,College,White,Male,$125k or more,sporadic
475010,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,44,College,White,Female,$125k or more,sporadic
475011,2.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,57,High school or less,White,Male,$40-75k,rarely/never
475012,3.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,41,Some college,White,Male,$75-125k,sporadic
475013,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,28,High school or less,Hispanic,Male,Less than $40k,rarely/never
475015,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,35,College,White,Female,$75-125k,sporadic
485387,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,72,Some college,Black,Female,$40-75k,always
475018,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,3.0,40,College,White,Male,$125k or more,rarely/never
475020,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,58,Some college,White,Male,$75-125k,sporadic
475021,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,39,High school or less,Hispanic,Male,$75-125k,rarely/never
475022,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,29,Some college,White,Female,$75-125k,sporadic
475023,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,32,High school or less,Hispanic,Male,Less than $40k,rarely/never
